isocode,year,CKON,GKON,IKON,EXPK,IMPK,CCUR,GCUR,ICUR,EXPC,IMPC,XRAT,POP
BGR,yr1993,1.4E12,360000000000,185000000000,791000000000,948000000000,220000000000,56360001536,45677998080,114000000000,137000000000,27.59357914,8472000
BGR,yr1994,1.48E12,318000000000,155000000000,813000000000,824000000000,389000000000,90347003904,49359998976,237000000000,240000000000,54.13366854,8435000
BGR,yr1995,1.52E12,292000000000,165000000000,997000000000,1.03E12,622000000000,134000000000,138000000000,393000000000,407000000000,67.17082858,8400000
BGR,yr1996,1.34E12,207000000000,147000000000,1.1E12,1.05E12,1.34E12,207000000000,147000000000,1.1E12,1.05E12,177.8887063,8356000
BGR,yr1997,1.1097522E12,204199700120,178140826680,1.1340999E12,1.0227E12,11981700096,2188120064,1941740032,10555899904,9612219392,1.681879044,8312070
BGR,yr1998,1.20029E12,212383957360,277271292830,1.0161536E12,1.0942891E12,15733700608,3255264000,3636434944,10360947712,10991314944,1.760357976,8257000
BGR,yr1999,1.2627895E12,216607551040,327933919860,963313580970,1.1500978E12,17037299712,3611369984,4338450944,10054000640,11818500096,1.836382985,8208000
BGR,yr2000,1.3057567E12,237905055690,312615121060,1.1964355E12,1.3180121E12,18372999168,4498999808,4212999936,14883999744,16305000448,2.123275042,8166960
BHR,yr1950,,,,,,,,,,,,
BHR,yr1951,,,,,,,,,,,,
BHR,yr1952,,,,,,,,,,,,
BHR,yr1953,,,,,,,,,,,,
BHR,yr1954,,,,,,,,,,,,
BHR,yr1955,,,,,,,,,,,,
BHR,yr1956,,,,,,,,,,,,
BHR,yr1957,,,,,,,,,,,,
BHR,yr1958,,,,,,,,,,,,
BHR,yr1959,,,,,,,,,,,,
BHR,yr1960,,,,,,,,,,,,
BHR,yr1961,,,,,,,,,,,,
BHR,yr1962,,,,,,,,,,,,
BHR,yr1963,,,,,,,,,,,,
BHR,yr1964,,,,,,,,,,,,
BHR,yr1965,,,,,,,,,,,,
BHR,yr1966,,,,,,,,,,,,
BHR,yr1967,,,,,,,,,,,,
BHR,yr1968,,,,,,,,,,,,
BHR,yr1969,,,,,,,,,,,,
BHR,yr1970,,,,,,,,,,,,
BHR,yr1971,,,,,,,,,,,,
BHR,yr1972,,,,,,,,,,,,
BHR,yr1973,,,,,,,,,,,,
BHR,yr1974,,,,,,,,,,,,
BHR,yr1975,,,,,,153124093.4,55363311.11,86532412.14,520023111.8,436504488.6,0.395500004,262000
BHR,yr1976,,,,,,238193034.5,59960264.76,195073068.1,675730608.4,623147787.9,0.395599186,275000
BHR,yr1977,,,,,,283229532.7,82945032.94,257096300.3,826447480,760621616.1,0.395649999,289000
BHR,yr1978,,,,,,289234399.2,107928476.7,305114286.6,871363104.1,803770336.3,0.387453288,303000
BHR,yr1979,,,,,,296240076.8,132911920.4,393147261.6,1028068726,945257998.9,0.381617486,319000
BHR,yr1980,,,,,,370300096,150900000,534200096,1437299968,1334599936,0.377000213,334000
BHR,yr1981,,,,,,427699904,188600000,542600192,1709799936,1564800000,0.375999987,353000
BHR,yr1982,,,,,,472899904,233300000,497300000,1631000064,1463699968,0.375999987,374000
BHR,yr1983,,,,,,481600000,254500000,615899904,1357799936,1305400064,0.375999987,390000
BHR,yr1984,,,,,,502200288,302200096,625299968,1416899968,1378099968,0.375999987,407330
BHR,yr1985,,,,,,407000000,312800000,489500000,1397400064,1233600000,0.375999987,425000
BHR,yr1986,,,,,,408299584,312399904,271800096,1143100032,937399808,0.375999987,442000
BHR,yr1987,,,,,,453500096,310900000,289100000,1232600064,1094300032,0.375999987,458000
BHR,yr1988,,,,,,440600096,339899904,360900000,1231399936,1076700032,0.375999987,473000
BHR,yr1989,,,,,,505000096,356699904,459400000,1341699968,1270899968,0.375999987,489000
BHR,yr1990,,,,,,487900000,380000000,301700000,1837799936,1501100032,0.375999987,503000
BHR,yr1991,,,,,,665800000,406000000,489500000,1768700032,1663600000,0.375999987,508000
BHR,yr1992,,,,,,781000000,426200000,513200000,1866700032,1784700032,0.375999987,519000
BHR,yr1993,,,,,,768700032,435500000,324400000,1972999936,1622300032,0.375999987,537000
BHR,yr1994,,,,,,922300032,440000000,427500000,1797699968,1588300032,0.375999987,557000
BHR,yr1995,,,,,,844000000,458500000,272100000,2076899968,1588800000,0.375999987,577000
BHR,yr1996,844700032,464300000,203100000,2449799936,1778200064,844700032,464300000,203100000,2449799936,1778200064,0.375999987,599000
BHR,yr1997,,,,,,1277200000,465100000,416500000,1887800064,1659299968,0.375999987,620000
BHR,yr1998,,,,,,1327500032,482800000,498100000,1502099968,1485400064,0.375999987,643000
BHR,yr1999,,,,,,1378000000,518200000,302300000,1838300032,1547500032,0.375999987,666440
BHR,yr2000,,,,,,1411800064,526200000,504600000,2455399936,1901100032,0.375999987,691000
BHS,yr1950,,,,,,,,,,,,
BHS,yr1951,,,,,,,,,,,,
BHS,yr1952,,,,,,,,,,,,
BHS,yr1953,,,,,,,,,,,,
BHS,yr1954,,,,,,,,,,,,
BHS,yr1955,,,,,,,,,,,,
BHS,yr1956,,,,,,,,,,,,
BHS,yr1957,,,,,,,,,,,,
BHS,yr1958,,,,,,,,,,,,
BHS,yr1959,,,,,,,,,,,,
BHS,yr1960,,,,,,,,,,,,
BHS,yr1961,,,,,,,,,,,,
BHS,yr1962,,,,,,,,,,,,
BHS,yr1963,,,,,,,,,,,,
BHS,yr1964,,,,,,,,,,,,
BHS,yr1965,,,,,,,,,,,,
BHS,yr1966,,,,,,,,,,,1.020409942,145000
BHS,yr1967,,,,,,,,,,,1.020409942,151000
BHS,yr1968,,,,,,,,,,,1.020409942,157000
BHS,yr1969,,,,,,,,,,,1.020409942,164000
BHS,yr1970,,,,,,,,,,,1.001700997,171000
BHS,yr1971,,,,,,,,,,,1,174000
BHS,yr1972,,,,,,,,,,,1,178000
BHS,yr1973,,,,,,,,,,,1,181000
BHS,yr1974,,,,,,,,,,,1,185000
BHS,yr1975,,,,,,,,,,,1,189000
BHS,yr1976,,,,,,,,,,,1,193000
BHS,yr1977,,,,,,396800000,109300000,89200000,589299968,471600000,1,197000
BHS,yr1978,,,,,,483500000,128400000,94400000,688099968,562000000,1,201000
BHS,yr1979,,,,,,751000064,143800000,146200000,785000000,686200000,1,206000
BHS,yr1980,,,,,,823899968,167000000,244200000,939800000,839600000,1,210000
BHS,yr1981,,,,,,888899968,197300000,268800000,961200000,889699968,1,214000
BHS,yr1982,,,,,,932200064,208900000,338800000,1038300032,939900032,1,219000
BHS,yr1983,,,,,,994300032,238000000,352300000,1153500032,1005299968,1,224000
BHS,yr1984,,,,,,1335600000,264000000,333700000,1297900032,1190099968,1,229000
BHS,yr1985,,,,,,1458599936,289100000,444900000,1503600000,1375500032,1,232000
BHS,yr1986,,,,,,1570700032,300100000,455500000,1577900032,1431699968,1,236000
BHS,yr1987,,,,,,1727699840,326400000,510100000,1664300032,1514499968,1,240000
BHS,yr1988,,,,,,,,,,,1,245000
BHS,yr1989,,,,,,,,,,,1,250000
BHS,yr1990,,,,,,,,,,,1,255800
BHS,yr1991,,,,,,,,,,,1,259000
BHS,yr1992,,,,,,,,,,,1,262490
BHS,yr1993,,,,,,,,,,,1,267000
BHS,yr1994,,,,,,,,,,,1,272000
BHS,yr1995,,,,,,,,,,,1,278000
BHS,yr1996,2705814922,359364170,480097047,1163762000,1212408000,2705814922,359364170,480097047,1163762000,1212408000,1,284000
BHS,yr1997,,,,,,,,,,,1,289000
BHS,yr1998,,,,,,,,,,,1,294000
BHS,yr1999,,,,,,,,,,,1,298500
BHS,yr2000,,,,,,,,,,,1,303000
BIH,yr1950,,,,,,,,,,,,
BIH,yr1951,,,,,,,,,,,,
BIH,yr1952,,,,,,,,,,,,
BIH,yr1953,,,,,,,,,,,,
BIH,yr1954,,,,,,,,,,,,
BIH,yr1955,,,,,,,,,,,,
BIH,yr1956,,,,,,,,,,,,
BIH,yr1957,,,,,,,,,,,,
BIH,yr1958,,,,,,,,,,,,
BIH,yr1959,,,,,,,,,,,,
BIH,yr1960,,,,,,,,,,,,
BIH,yr1961,,,,,,,,,,,,
BIH,yr1962,,,,,,,,,,,,
BIH,yr1963,,,,,,,,,,,,
BIH,yr1964,,,,,,,,,,,,
BIH,yr1965,,,,,,,,,,,,
BIH,yr1966,,,,,,,,,,,,3530000
BIH,yr1967,,,,,,,,,,,,3568340
BIH,yr1968,,,,,,,,,,,,3609460
BIH,yr1969,,,,,,,,,,,,3654240
BIH,yr1970,,,,,,,,,,,,3703000
BIH,yr1971,,,,,,,,,,,,3767790
BIH,yr1972,,,,,,,,,,,,3830150
BIH,yr1973,,,,,,,,,,,,3887410
BIH,yr1974,,,,,,,,,,,,3937710
BIH,yr1975,,,,,,,,,,,,3980000
BIH,yr1976,,,,,,,,,,,,4012480
BIH,yr1977,,,,,,,,,,,,4032590
BIH,yr1978,,,,,,,,,,,,4046450
BIH,yr1979,,,,,,,,,,,,4064190
BIH,yr1980,,,,,,,,,,,,4092000
BIH,yr1981,,,,,,,,,,,,4127410
BIH,yr1982,,,,,,,,,,,,4168740
BIH,yr1983,,,,,,,,,,,,4215160
BIH,yr1984,,,,,,,,,,,,4265040
BIH,yr1985,,,,,,,,,,,,4316000
BIH,yr1986,,,,,,,,,,,,4359190
BIH,yr1987,,,,,,,,,,,,4394360
BIH,yr1988,,,,,,,,,,,,4421310
BIH,yr1989,,,,,,,,,,,,4439900
BIH,yr1990,,,,,,,,,,,,4450000
BIH,yr1991,,,,,,,,,,,,4384000
BIH,yr1992,,,,,,,,,,,,4118609.25
BIH,yr1993,,,,,,,,,,,,3869284.25
BIH,yr1994,,,,,,,,,,,,3635052.25
BIH,yr1995,,,,,,,,,,,,3415000
BIH,yr1996,,,,,,,,,,,,3534530
BIH,yr1997,,,,,,,,2525489920,1737568128,4519384576,,3652950
BIH,yr1998,,,,,,,,2711120640,2217221888,4997548032,,3764870
BIH,yr1999,,,,,,,,1716999936,2201889280,5001460224,,3873060
BIH,yr2000,,,,,,,,1884000000,2499884544,5333226496,2.097218513,3977000
BLR,yr1950,,,,,,,,,,,,
BLR,yr1951,,,,,,,,,,,,
BLR,yr1952,,,,,,,,,,,,
BLR,yr1953,,,,,,,,,,,,
BLR,yr1954,,,,,,,,,,,,
BLR,yr1955,,,,,,,,,,,,
BLR,yr1956,,,,,,,,,,,,
BLR,yr1957,,,,,,,,,,,,
BLR,yr1958,,,,,,,,,,,,
BLR,yr1959,,,,,,,,,,,,
BLR,yr1960,,,,,,,,,,,,
BLR,yr1961,,,,,,,,,,,,
BLR,yr1962,,,,,,,,,,,,
BLR,yr1963,,,,,,,,,,,,
BLR,yr1964,,,,,,,,,,,,
BLR,yr1965,,,,,,,,,,,,
BLR,yr1966,,,,,,,,,,,,
BLR,yr1967,,,,,,,,,,,,
BLR,yr1968,,,,,,,,,,,,
BLR,yr1969,,,,,,,,,,,,
BLR,yr1970,,,,,,,,,,,,
BLR,yr1971,,,,,,,,,,,,
BLR,yr1972,,,,,,,,,,,,
BLR,yr1973,,,,,,,,,,,,
BLR,yr1974,,,,,,,,,,,,
BLR,yr1975,,,,,,,,,,,,
BLR,yr1976,,,,,,,,,,,,
BLR,yr1977,,,,,,,,,,,,
BLR,yr1978,,,,,,,,,,,,
BLR,yr1979,,,,,,,,,,,,
BLR,yr1980,,,,,,,,,,,,9643000
BLR,yr1981,,,,,,,,,,,,9710000
BLR,yr1982,,,,,,,,,,,,9776000
BLR,yr1983,,,,,,,,,,,,9843000
BLR,yr1984,,,,,,,,,,,,9910000
BLR,yr1985,,,,,,,,,,,,9975000
BLR,yr1986,9.87E13,4.74E13,8.47E13,,,1398021502,748706166.3,844055068.8,,,,10043000
BLR,yr1987,9.94E13,5.02E13,8.49E13,,,1459698923,830000000,800000000,,,0.1439,10111000
BLR,yr1988,8.89E13,5.22E13,7.93E13,,,1511096773,870000000,810000000,,,0.1291,10170000
BLR,yr1989,1.02E14,5.49E13,9.78E13,,,1603612902,980000000,1090000000,,,0.1198,10230000
BLR,yr1990,1.27E14,5.93E13,9.22E13,2.4E14,2.28E14,1912000000,1135000064,1151000064,1988999936,1892999936,0.123,10260000
BLR,yr1991,1.26E14,4.99E13,1.06E14,2.37E14,2.29E14,3766000384,2066000000,2527000064,3207000064,2908999936,0.2399,10271000
BLR,yr1992,1.2E14,4.2E13,8.92E13,1.56E14,1.43E14,44287995904,16682999808,29386000384,54804000768,53466001408,2.932,10314000
BLR,yr1993,1.28E14,4E13,8.36E13,9.7E13,1.21E14,572000000000,175000000000,404000000000,651000000000,817000000000,45.814,10357000
BLR,yr1994,1.15E14,3.78E13,5.9E13,9.73E13,1.09E14,1.07E13,3.58E12,5.86E12,1.26E13,1.5E13,10600,10356000
BLR,yr1995,1.06E14,3.67E13,4.21E13,7E13,7.57E13,7.24E13,2.32E13,3E13,5.99E13,6.56E13,11500,10329000
BLR,yr1996,1.1E14,3.66E13,4.51E13,8.89E13,9.61E13,1.1E14,3.66E13,4.51E13,8.89E13,9.61E13,15500,10298000
BLR,yr1997,1.2195824E14,3.91986E13,5.2270903E13,1.1903709E14,1.2156651E14,209000000000,74547396608,98445500416,220000000000,241000000000,26.01992035,10117000
BLR,yr1998,1.3811468E14,4.1864103E13,5.5877593E13,1.0915702E14,1.1925674E14,406000000000,139000000000,188000000000,415000000000,449000000000,46.12725067,10069000
BLR,yr1999,1.5067674E14,4.4292221E13,4.6937177E13,1.1679801E14,1.1901823E14,1.77E12,590000000000,717000000000,1.79E12,1.87E12,248.7949066,10035000
BLR,yr2000,1.6232121E14,4.748126E13,4.9870624E13,1.2252111E14,1.1651884E14,5.2E12,1.78E12,2.08E12,6.19E12,6.33E12,876.75,10005000
BLZ,yr1950,,,,,,,,,,,,
BLZ,yr1951,,,,,,,,,,,,
BLZ,yr1952,,,,,,,,,,,,
BLZ,yr1953,,,,,,,,,,,,
BLZ,yr1954,,,,,,,,,,,,
BLZ,yr1955,,,,,,,,,,,,
BLZ,yr1956,,,,,,,,,,,,
BLZ,yr1957,,,,,,,,,,,,
BLZ,yr1958,,,,,,,,,,,,
BLZ,yr1959,,,,,,,,,,,,
BLZ,yr1960,,,,,,,,,,,,
BLZ,yr1961,,,,,,,,,,,,
BLZ,yr1962,,,,,,,,,,,,
BLZ,yr1963,,,,,,,,,,,,
BLZ,yr1964,,,,,,,,,,,,
BLZ,yr1965,,,,,,,,,,,,
BLZ,yr1966,,,,,,,,,,,,
BLZ,yr1967,,,,,,,,,,,,
BLZ,yr1968,,,,,,,,,,,,
BLZ,yr1969,,,,,,,,,,,,
BLZ,yr1970,,,,,,,,,,,,
BLZ,yr1971,,,,,,,,,,,,
BLZ,yr1972,,,,,,,,,,,,
BLZ,yr1973,,,,,,,,,,,,
BLZ,yr1974,,,,,,,,,,,,
BLZ,yr1975,,,,,,,,,,,,
BLZ,yr1976,,,,,,,,,,,,
BLZ,yr1977,,,,,,,,,,,,
BLZ,yr1978,,,,,,,,,,,,
BLZ,yr1979,,,,,,,,,,,,
BLZ,yr1980,578269375.3,128124882.5,156778543.5,270353905.2,512351083.1,280200000,66800000,93900000,215700000,267100000,2,146000
BLZ,yr1981,454004557.1,130648779.4,157966259.7,404120444.8,517547341.6,296600000,73400000,100500000,206000000,290700000,2,149890
BLZ,yr1982,503443248.2,139853579.8,110012216.6,294256694.2,420154611.8,280900000,84200000,74400000,172000000,253000000,2,153850
BLZ,yr1983,463060893.9,137775076.5,110012216.6,280597957.6,377248363.4,272100000,89700000,76400000,185500000,245700000,2,156990
BLZ,yr1984,403081220.5,123967875.9,147425278.1,391055566.4,439306535.8,271500000,83500000,99300000,263400000,295900000,2,162000
BLZ,yr1985,389274018.5,126343308.3,129461070,354533292.5,366707382,293200000,88300000,90400000,202800000,256400000,2,166250
BLZ,yr1986,352751742.2,132578818.2,133469612.3,418966897.6,375912182.7,281400000,93400000,92800000,253000000,264900000,2,170610
BLZ,yr1987,444799755.7,137329682.9,171476531.9,463951649.5,481470461.5,344800032,98800000,121300000,334400000,346200000,2,175080
BLZ,yr1988,542340957.1,140744366.9,220469826.7,476719598.9,576190829.8,402300000,104400000,159800000,390600000,427300000,2,179680
BLZ,yr1989,595045820.6,145792160.7,289505833.1,542192455.7,663191042.7,464100032,110400000,220000000,433900000,502100000,2,184420
BLZ,yr1990,600984449.6,149652238.2,293514375.4,597866653.7,636022034.2,442000000,116800000,229000000,514000000,496200000,2,189300
BLZ,yr1991,706097342.5,139853579.8,309697009.2,583317129.9,697040954.9,584299968,115700000,256200000,482700000,576800000,2,194300
BLZ,yr1992,734602581.3,163756367.8,340132237.8,666457265.5,766076960,624800000,139200000,289200000,566800000,651500032,2,199530
BLZ,yr1993,747209002.1,179298904.9,376226459.2,638201449.1,764502856,669699968,160700000,337200000,572000000,685200000,2,205200
BLZ,yr1994,780376502.5,189962185.1,292274613.4,622889221.5,687839052.2,718499968,174900000,269100000,573500032,633299968,2,210890
BLZ,yr1995,851138407,183080949.5,247451889.2,616226228.5,660742542,814499968,175200000,236800000,589699968,632300032,2,216700
BLZ,yr1996,856300032,185800000,243900000,617800000,642000000,856300032,185800000,243900000,617800000,642000000,2,222400
BLZ,yr1997,856152875.24,189615732.58,325080399.94,686813879.81,751128701.65,780899968,258600000,321100000,682200000,745600000,2,217060
BLZ,yr1998,901715977.7,198272991.19,349983565.3,683064023.36,780947901.73,819699968,269500000,344538912,676200000,772600000,2,224450
BLZ,yr1999,1016064945.8,189317682.47,374727179.09,733251139.45,872443639.24,953699968,265700000,380900000,749500032,891200000,2,232100
BLZ,yr2000,1199233365.2,175600189.5,499465204.35,737503747.69,1003992183.4,1148700032,251500000,518100000,769299968,1046600000,2,240000
BMU,yr1950,,,,,,,,,,,,
BMU,yr1951,,,,,,,,,,,,
BMU,yr1952,,,,,,,,,,,,
BMU,yr1953,,,,,,,,,,,,
BMU,yr1954,,,,,,,,,,,,
BMU,yr1955,,,,,,,,,,,,
BMU,yr1956,,,,,,,,,,,,
BMU,yr1957,,,,,,,,,,,,
BMU,yr1958,,,,,,,,,,,,
BMU,yr1959,,,,,,,,,,,,
BMU,yr1960,,,,,,,,,,0.049284286,0.857142508,44400
BMU,yr1961,,,,,,,,,,,0.857142508,45500
BMU,yr1962,,,,,,,,,,,0.857142508,46600
BMU,yr1963,,,,,,,,,,,0.857142508,47700
BMU,yr1964,,,,,,,,,,,0.857142508,48900
BMU,yr1965,,,,,,,,,,,0.857142508,50100
BMU,yr1966,,,,,,,,,,,0.857142508,51000
BMU,yr1967,,,,,,,,,,,0.869047105,52000
BMU,yr1968,,,,,,,,,,,1,53000
BMU,yr1969,,,,,,,,,,,1,54000
BMU,yr1970,,,,,,,,,,,1,55000
BMU,yr1971,,,,,,,,,,,1,54600
BMU,yr1972,,,,,,,,,,,1,54200
BMU,yr1973,,,,,,,,,,,1,53800
BMU,yr1974,,,,,,,,,,,1,53400
BMU,yr1975,,,,,,,,,,,1,53000
BMU,yr1976,,,,,,,,,,,1,53200
BMU,yr1977,,,,,,,,,,,1,53400
BMU,yr1978,,,,,,,,,,,1,53600
BMU,yr1979,,,,,,,,,,,1,53800
BMU,yr1980,,,,,,,,,,,1,54000
BMU,yr1981,,,,,,,,,,,1,54400
BMU,yr1982,,,,,,,,,,,1,54800
BMU,yr1983,,,,,,,,,,,1,55200
BMU,yr1984,,,,,,,,,,,1,55600
BMU,yr1985,,,,,,,,,,,1,56000
BMU,yr1986,,,,,,,,,,,1,56900
BMU,yr1987,,,,,,,,,,,1,57800
BMU,yr1988,,,,,,,,,,,1,58700
BMU,yr1989,,,,,,,,,,,1,59600
BMU,yr1990,,,,,,,,,,,1,60500
BMU,yr1991,,,,,,,,,,,1,61000
BMU,yr1992,,,,,,,,,,,1,61000
BMU,yr1993,,,,,,,,,,,1,61000
BMU,yr1994,,,,,,,,,,,1,61300
BMU,yr1995,,,,,,,,,,,1,61700
BMU,yr1996,1509192372,198693996,277333797,423581400,746615700,1509192372,198693996,277333797,423581400,746615700,1,62100
BMU,yr1997,,,,,,,,,,,1,
BMU,yr1998,,,,,,,,,,,1,
BMU,yr1999,,,,,,,,,,,1,
BMU,yr2000,,,,,,,,,,,1,63000
BOL,yr1950,10050495905,1253967627,1810117788,2730758376,1929784759,46.56049922,4.285968334,10.86149696,13.14192758,12.16492445,6E-8,2698859.272
BOL,yr1951,11299004718,1041240976,2864245207,2888605681,2689542540,77.45712685,6.435128251,28.15943662,24.64111424,24.35955573,6E-8,2759056.877
BOL,yr1952,11756791292,894291645.3,2757767692,2841251492,2674347385,109.7908069,6.435128251,36.87545274,31.21207804,34.75692712,6E-8,2819254.484
BOL,yr1953,11444664093,489831104.8,1607810508,1973091314,1990565384,372.1965849,12.84555353,73.75090549,32.85481899,46.936705,1.9E-7,2879452.091
BOL,yr1954,11299004736,400261988.8,2161493598,2178292811,2233687875,685.4740196,20.37996474,191.0818916,47.63948757,60.89888943,1.9E-7,2939649.696
BOL,yr1955,11361430182,316290942.3,3535053570,2399279041,2507200678,1508.905076,35.44878722,690.5766613,119.9200897,154.4752318,1.9E-7,2999847.302
BOL,yr1956,10549899464,498228210.6,3141086759,2383494312,2279273344,2816.622811,108.3226008,1196.776059,607.8141541,770.890822,7.76E-6,3070077.841
BOL,yr1957,10237772270,1149003824,2896188470,2541341619,2719932860,3089.662781,274.2031628,1211.861472,1096.529589,1589.312488,8.33E-6,3140308.382
BOL,yr1958,10653941874,1255367151,2704528941,1957306590,2309663659,3621.372191,332.255184,1226.946885,882.9732646,1485.338774,9.71E-6,3210538.921
BOL,yr1959,11007686040,1263764257,2118902597,2683404198,2841494109,4239.304748,387.8369062,1035.864993,1292.289555,1826.966692,0.0000119,3280769.461
BOL,yr1960,11090919967,1413512625,2917483978,2478202703,2902274734,4857.237305,415.0101929,1466.637329,1193.725098,1871.526855,0.0000119,3351000
BOL,yr1961,11988940641,1571254992,2361600586,2492526263,3072221157,5516.317383,482.5700073,1186.346558,1408.505127,2000.839966,0.0000119,3425970
BOL,yr1962,11283945128,1717100714,4126676826,2688869781,3638390035,5768.939941,527.6098633,1903.369263,1455.982788,2447.286621,0.0000119,3502960
